pelatihan_id,kode_pelatihan,dibuat_oleh_admin_id,jenis_pelatihan_id,status_pelatihan_id,judul_pelatihan,deskripsi_pelatihan,mentor_nama,durasi_jam,total_modul,harga,akses_seumur_hidup,masa_akses_hari,rating_rata_rata,jumlah_alumni,thumbnail_url,syarat_ketentuan,tanggal_publish,is_deleted,deleted_at,archived_at,created_at,updated_at
PLT000047,PLT-2026-00047,ADM000009,JP11,PUBLISHED,Operasional Produksi Efisien - Pemula,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi operasional produksi efisien - pemula disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Adit Handayani,6,6,0,false,90,4.20,274,https://cdn.umkmtumbuh.local/training/plt000047.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2026-04-22 07:08:54,false,,,2026-03-17 07:08:54,2026-06-04 07:08:54
PLT000048,PLT-2026-00048,ADM000067,JP12,PUBLISHED,Branding UMKM dan Pitching - Pemula,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait branding umkm dan pitching - pemula. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Endang Wijaya,8,6,0,true,90,4.26,101,https://cdn.umkmtumbuh.local/training/plt000048.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2025-10-02 18:19:35,false,,,2025-08-26 18:19:35,2025-12-17 18:19:35
PLT000049,PLT-2026-00049,ADM000077,JP01,ARCHIVED,Pembukuan Praktis untuk UMKM - Pemula,Program pendampingan singkat untuk UMKM yang ingin menerapkan pembukuan praktis untuk umkm - pemula secara praktis melalui modul bertahap dan unggahan tugas proyek.,Mujiono Amalia,6,4,0,true,180,4.82,962,https://cdn.umkmtumbuh.local/training/plt000049.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2024-05-26 07:14:14,false,,2025-12-31 07:14:14,2024-04-28 07:14:14,2024-08-17 07:14:14
PLT000050,PLT-2026-00050,ADM000023,JP02,PUBLISHED,Strategi Pemasaran Digital - Kelas Proyek,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi strategi pemasaran digital - kelas proyek disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Devi Ade,6,7,0,false,365,4.72,306,https://cdn.umkmtumbuh.local/training/plt000050.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2026-03-01 16:44:49,false,,,2026-01-30 16:44:49,2026-05-16 16:44:49
PLT000051,PLT-2026-00051,ADM000143,JP03,PUBLISHED,Foto Produk dan Katalog Online - Batch UMKM,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam foto produk dan katalog online - batch umkm. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Syifa Syakira,4,5,0,true,30,4.32,964,https://cdn.umkmtumbuh.local/training/plt000051.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2024-06-12 14:46:30,false,,,2024-05-15 14:46:30,2024-07-15 14:46:30
PLT000052,PLT-2026-00052,ADM000122,JP04,PUBLISHED,Legalitas dan Dokumen Usaha - Praktis,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait legalitas dan dokumen usaha - praktis. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Dewi Fauziah,5,7,0,true,180,4.13,433,https://cdn.umkmtumbuh.local/training/plt000052.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2026-01-26 21:02:35,false,,,2026-01-19 21:02:35,2026-02-24 21:02:35
PLT000053,PLT-2026-00053,ADM000210,JP05,ONGOING,Persiapan Sertifikasi Halal - Terapan,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam persiapan sertifikasi halal - terapan. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Wahyu Widodo,5,4,0,true,365,4.62,418,https://cdn.umkmtumbuh.local/training/plt000053.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2026-04-28 15:18:01,false,,,2026-04-09 15:18:01,2026-05-17 15:18:01
PLT000054,PLT-2026-00054,ADM000245,JP06,PUBLISHED,Pembukuan dan Harga Pokok Produksi - Batch UMKM,Program pendampingan singkat untuk UMKM yang ingin menerapkan pembukuan dan harga pokok produksi - batch umkm secara praktis melalui modul bertahap dan unggahan tugas proyek.,Farhan Haryanto,4,4,0,true,60,4.86,192,https://cdn.umkmtumbuh.local/training/plt000054.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2024-02-27 15:15:31,false,,,2024-01-26 15:15:31,2024-03-18 15:15:31
PLT000055,PLT-2026-00055,ADM000051,JP07,ONGOING,Optimasi Marketplace - Terapan,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam optimasi marketplace - terapan. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Salsa Kurniawan,7,6,0,true,365,4.45,379,https://cdn.umkmtumbuh.local/training/plt000055.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2026-01-12 18:02:24,false,,,2025-12-27 18:02:24,2026-03-04 18:02:24
PLT000056,PLT-2026-00056,ADM000063,JP08,PUBLISHED,Ekspor Pemula untuk Produk Lokal - Batch UMKM,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi ekspor pemula untuk produk lokal - batch umkm disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Bagus Firmansyah,4,6,0,true,60,4.91,532,https://cdn.umkmtumbuh.local/training/plt000056.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2024-10-18 15:08:22,false,,,2024-10-10 15:08:22,2024-12-30 15:08:22
PLT000057,PLT-2026-00057,ADM000036,JP09,PUBLISHED,Desain Kemasan dan Branding - Kelas Proyek,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi desain kemasan dan branding - kelas proyek disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Niken Ramadhan,6,7,0,true,90,4.16,240,https://cdn.umkmtumbuh.local/training/plt000057.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2025-12-07 12:35:28,false,,,2025-11-30 12:35:28,2026-02-05 12:35:28
PLT000058,PLT-2026-00058,ADM000136,JP10,PUBLISHED,Customer Service dan Retensi Pelanggan - Kelas Proyek,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait customer service dan retensi pelanggan - kelas proyek. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Dinda Ryannareta,7,8,0,false,90,4.81,432,https://cdn.umkmtumbuh.local/training/plt000058.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2025-04-18 16:36:25,false,,,2025-03-10 16:36:25,2025-05-27 16:36:25
PLT000059,PLT-2026-00059,ADM000218,JP11,PUBLISHED,Operasional Produksi Efisien - Pemula,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi operasional produksi efisien - pemula disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Pram Yusnita,7,7,0,true,90,4.76,567,https://cdn.umkmtumbuh.local/training/plt000059.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2024-07-03 20:57:09,false,,,2024-06-11 20:57:09,2024-08-06 20:57:09
PLT000060,PLT-2026-00060,ADM000189,JP12,PUBLISHED,Branding UMKM dan Pitching - Praktis,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait branding umkm dan pitching - praktis. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Adeliya Fadhilah,4,4,0,true,180,4.43,791,https://cdn.umkmtumbuh.local/training/plt000060.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2024-10-01 08:46:57,false,,,2024-09-10 08:46:57,2024-12-12 08:46:57
PLT000061,PLT-2026-00061,ADM000034,JP01,ONGOING,Pembukuan Praktis untuk UMKM - Batch UMKM,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi pembukuan praktis untuk umkm - batch umkm disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Jonnathan Ramadhani,7,4,0,true,180,4.34,791,https://cdn.umkmtumbuh.local/training/plt000061.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2025-04-01 08:32:13,false,,,2025-03-16 08:32:13,2025-04-05 08:32:13
PLT000062,PLT-2026-00062,ADM000205,JP02,ONGOING,Strategi Pemasaran Digital - Praktis,Program pendampingan singkat untuk UMKM yang ingin menerapkan strategi pemasaran digital - praktis secara praktis melalui modul bertahap dan unggahan tugas proyek.,Meiva Anjani,12,8,0,true,180,4.83,405,https://cdn.umkmtumbuh.local/training/plt000062.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2026-01-13 23:45:33,false,,,2026-01-03 23:45:33,2026-03-09 23:45:33
PLT000063,PLT-2026-00063,ADM000064,JP03,PUBLISHED,Foto Produk dan Katalog Online - Pemula,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi foto produk dan katalog online - pemula disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Zahra Santoso,6,8,0,true,30,4.33,908,https://cdn.umkmtumbuh.local/training/plt000063.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2025-09-15 12:53:24,false,,,2025-08-23 12:53:24,2025-11-30 12:53:24
PLT000064,PLT-2026-00064,ADM000027,JP04,PUBLISHED,Legalitas dan Dokumen Usaha - Batch UMKM,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi legalitas dan dokumen usaha - batch umkm disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Irfan Sari,6,5,0,false,30,4.36,693,https://cdn.umkmtumbuh.local/training/plt000064.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2026-03-26 12:44:43,false,,,2026-03-17 12:44:43,2026-06-06 12:44:43
PLT000065,PLT-2026-00065,ADM000047,JP05,PUBLISHED,Persiapan Sertifikasi Halal - Terapan,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam persiapan sertifikasi halal - terapan. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Retno Puspita,5,4,0,true,180,4.94,231,https://cdn.umkmtumbuh.local/training/plt000065.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2024-05-08 08:23:15,false,,,2024-04-30 08:23:15,2024-07-02 08:23:15
PLT000066,PLT-2026-00066,ADM000213,JP06,PUBLISHED,Pembukuan dan Harga Pokok Produksi - Mandiri,Program pendampingan singkat untuk UMKM yang ingin menerapkan pembukuan dan harga pokok produksi - mandiri secara praktis melalui modul bertahap dan unggahan tugas proyek.,Naufal Aryati,3,4,0,true,60,4.92,780,https://cdn.umkmtumbuh.local/training/plt000066.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2024-09-28 13:16:28,false,,,2024-08-21 13:16:28,2024-10-13 13:16:28
PLT000067,PLT-2026-00067,ADM000168,JP07,CANCELLED,Optimasi Marketplace - Intensif,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait optimasi marketplace - intensif. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Joko Afifansyah,6,7,0,true,30,4.17,596,https://cdn.umkmtumbuh.local/training/plt000067.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2024-10-26 22:32:20,true,2024-11-25 22:32:20,,2024-10-16 22:32:20,2024-12-27 22:32:20
PLT000068,PLT-2026-00068,ADM000125,JP08,PUBLISHED,Ekspor Pemula untuk Produk Lokal - Terapan,Program pendampingan singkat untuk UMKM yang ingin menerapkan ekspor pemula untuk produk lokal - terapan secara praktis melalui modul bertahap dan unggahan tugas proyek.,Halimah Wicaksono,8,8,0,true,60,4.27,339,https://cdn.umkmtumbuh.local/training/plt000068.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2024-08-28 14:54:31,false,,,2024-07-28 14:54:31,2024-08-28 14:54:31
PLT000069,PLT-2026-00069,ADM000172,JP09,ONGOING,Desain Kemasan dan Branding - Praktis,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait desain kemasan dan branding - praktis. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Yuliana Herlambang,7,7,0,true,365,4.41,953,https://cdn.umkmtumbuh.local/training/plt000069.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2025-11-02 07:45:08,false,,,2025-10-22 07:45:08,2025-12-08 07:45:08
PLT000070,PLT-2026-00070,ADM000179,JP10,ARCHIVED,Customer Service dan Retensi Pelanggan - Intensif,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait customer service dan retensi pelanggan - intensif. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Nuraini Setyowati,5,4,0,false,365,4.44,519,https://cdn.umkmtumbuh.local/training/plt000070.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2025-08-19 02:00:58,false,,2026-03-28 02:00:58,2025-07-18 02:00:58,2025-08-24 02:00:58
PLT000071,PLT-2026-00071,ADM000097,JP11,ONGOING,Operasional Produksi Efisien - Praktis,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi operasional produksi efisien - praktis disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Budi Asih,8,7,0,false,60,4.60,569,https://cdn.umkmtumbuh.local/training/plt000071.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2024-10-21 21:44:46,false,,,2024-09-25 21:44:46,2024-12-04 21:44:46
PLT000072,PLT-2026-00072,ADM000237,JP12,ARCHIVED,Branding UMKM dan Pitching - Praktis,Program pendampingan singkat untuk UMKM yang ingin menerapkan branding umkm dan pitching - praktis secara praktis melalui modul bertahap dan unggahan tugas proyek.,Fitri Wahyuni,5,5,0,true,60,4.25,134,https://cdn.umkmtumbuh.local/training/plt000072.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2025-03-26 04:53:30,false,,2026-03-26 04:53:30,2025-03-02 04:53:30,2025-06-02 04:53:30
PLT000073,PLT-2026-00073,ADM000159,JP01,PUBLISHED,Pembukuan Praktis untuk UMKM - Praktis,Program pendampingan singkat untuk UMKM yang ingin menerapkan pembukuan praktis untuk umkm - praktis secara praktis melalui modul bertahap dan unggahan tugas proyek.,Nadia Pramono,6,5,0,true,180,4.28,650,https://cdn.umkmtumbuh.local/training/plt000073.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2024-11-24 09:19:45,false,,,2024-11-03 09:19:45,2025-01-21 09:19:45
PLT000074,PLT-2026-00074,ADM000087,JP02,PUBLISHED,Strategi Pemasaran Digital - Mandiri,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait strategi pemasaran digital - mandiri. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Arif Amin,13,8,0,false,30,4.11,1114,https://cdn.umkmtumbuh.local/training/plt000074.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2025-02-14 05:02:06,false,,,2025-01-24 05:02:06,2025-03-09 05:02:06
PLT000075,PLT-2026-00075,ADM000214,JP03,PUBLISHED,Foto Produk dan Katalog Online - Pemula,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait foto produk dan katalog online - pemula. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Rahayu Mahardika,9,8,0,true,60,4.24,360,https://cdn.umkmtumbuh.local/training/plt000075.webp,Sertifikat diterbitkan setelah peserta menyelesaikan modul dan tugas file-upload yang telah direview.,2025-02-08 07:02:45,false,,,2025-01-13 07:02:45,2025-03-20 07:02:45
PLT000076,PLT-2026-00076,ADM000123,JP04,ONGOING,Legalitas dan Dokumen Usaha - Terapan,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi legalitas dan dokumen usaha - terapan disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Rifqi Nugraha,5,6,0,true,365,4.80,260,https://cdn.umkmtumbuh.local/training/plt000076.webp,"Peserta wajib memiliki akun aktif, menyelesaikan modul inti, dan mengirimkan file proyek sesuai batas waktu yang ditentukan.",2024-04-28 18:26:02,false,,,2024-04-18 18:26:02,2024-05-13 18:26:02
PLT000077,PLT-2026-00077,ADM000102,JP05,PUBLISHED,Persiapan Sertifikasi Halal - Intensif,"Pelatihan gratis dengan pendekatan studi kasus dan proyek. Materi persiapan sertifikasi halal - intensif disusun agar peserta dapat menghasilkan dokumen kerja, portofolio, atau rencana implementasi.",Citra Rohmah,4,4,0,true,365,4.34,269,https://cdn.umkmtumbuh.local/training/plt000077.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",2025-06-07 23:18:33,false,,,2025-05-01 23:18:33,2025-08-28 23:18:33
PLT000078,PLT-2026-00078,ADM000173,JP06,PUBLISHED,Pembukuan dan Harga Pokok Produksi - Pemula,Kelas gratis berbasis praktik untuk memperkuat kemampuan UMKM dalam pembukuan dan harga pokok produksi - pemula. Setiap peserta diarahkan membuat output yang langsung dapat dipakai pada usahanya.,Rizka Pratiwi,6,6,0,true,180,4.69,255,https://cdn.umkmtumbuh.local/training/plt000078.webp,"Peserta merupakan UMKM terdaftar, mengikuti modul sesuai urutan, dan mengunggah tugas proyek dalam format PDF/DOCX/XLSX/PPTX sesuai instruksi.",2025-01-12 22:13:36,false,,,2024-12-30 22:13:36,2025-03-11 22:13:36
PLT000079,PLT-2026-00079,ADM000159,JP07,DRAFT,Optimasi Marketplace - Praktis,"Program gratis untuk membantu UMKM menyusun proyek nyata terkait optimasi marketplace - praktis. Peserta mengunggah tugas berbasis file seperti laporan, template, presentasi, atau dokumen praktik.",Dwi Kusnadi,6,5,0,true,180,,0,https://cdn.umkmtumbuh.local/training/plt000079.webp,"Peserta disarankan menyiapkan data usaha sederhana, foto produk, dan dokumen pendukung agar output pelatihan lebih aplikatif.",,false,,,2025-06-01 21:45:26,2025-07-16 21:45:26
