modul_id,pelatihan_id,urutan_modul,judul_modul,deskripsi_modul,durasi_menit,materi_url,is_preview,status_aktif,created_at
MOD000116,PLT000020,4,4. Riset negara tujuan,Materi praktik tentang riset negara tujuan dengan contoh penerapan langsung pada UMKM.,62,https://cdn.umkmtumbuh.local/materi/plt000020/modul-4.pdf,false,true,2025-03-21 23:56:28
MOD000117,PLT000020,5,5. Kurasi produk ekspor,Modul kurasi produk ekspor berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,69,https://cdn.umkmtumbuh.local/materi/plt000020/modul-5.pdf,false,true,2025-03-21 23:56:28
MOD000118,PLT000020,6,6. Dokumen ekspor,Modul dokumen ekspor berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,21,https://cdn.umkmtumbuh.local/materi/plt000020/modul-6.pdf,false,true,2025-03-21 23:56:28
MOD000119,PLT000020,7,7. Kemasan pengiriman,Materi praktik tentang kemasan pengiriman dengan contoh penerapan langsung pada UMKM.,28,https://cdn.umkmtumbuh.local/materi/plt000020/modul-7.pdf,false,true,2025-03-21 23:56:28
MOD000120,PLT000021,1,1. Identitas merek,Materi praktik tentang identitas merek dengan contoh penerapan langsung pada UMKM.,35,https://cdn.umkmtumbuh.local/materi/plt000021/modul-1.pdf,true,true,2025-03-26 17:11:35
MOD000121,PLT000021,2,2. Label produk,Pembahasan label produk menggunakan studi kasus usaha kecil dan template kerja sederhana.,42,https://cdn.umkmtumbuh.local/materi/plt000021/modul-2.pdf,false,true,2025-03-26 17:11:35
MOD000122,PLT000021,3,3. Informasi kemasan,Modul informasi kemasan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,49,https://cdn.umkmtumbuh.local/materi/plt000021/modul-3.pdf,false,true,2025-03-26 17:11:35
MOD000123,PLT000021,4,4. Mockup kemasan,Modul mockup kemasan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,56,https://cdn.umkmtumbuh.local/materi/plt000021/modul-4.pdf,false,true,2025-03-26 17:11:35
MOD000124,PLT000021,5,5. Identitas merek,Materi praktik tentang identitas merek dengan contoh penerapan langsung pada UMKM.,63,https://cdn.umkmtumbuh.local/materi/plt000021/modul-5.pdf,false,true,2025-03-26 17:11:35
MOD000125,PLT000021,6,6. Label produk,Modul label produk berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,70,https://cdn.umkmtumbuh.local/materi/plt000021/modul-6.pdf,false,true,2025-03-26 17:11:35
MOD000126,PLT000022,1,1. SOP respon pelanggan,Pembahasan sop respon pelanggan menggunakan studi kasus usaha kecil dan template kerja sederhana.,22,https://cdn.umkmtumbuh.local/materi/plt000022/modul-1.pdf,true,true,2025-10-10 21:29:41
MOD000127,PLT000022,2,2. Komplain pelanggan,Materi praktik tentang komplain pelanggan dengan contoh penerapan langsung pada UMKM.,29,https://cdn.umkmtumbuh.local/materi/plt000022/modul-2.pdf,false,true,2025-10-10 21:29:41
MOD000128,PLT000022,3,3. Database pelanggan,Pembahasan database pelanggan menggunakan studi kasus usaha kecil dan template kerja sederhana.,36,https://cdn.umkmtumbuh.local/materi/plt000022/modul-3.pdf,false,true,2025-10-10 21:29:41
MOD000129,PLT000022,4,4. Program loyalitas,Modul program loyalitas berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,43,https://cdn.umkmtumbuh.local/materi/plt000022/modul-4.pdf,false,true,2025-10-10 21:29:41
MOD000130,PLT000022,5,5. SOP respon pelanggan,Materi praktik tentang sop respon pelanggan dengan contoh penerapan langsung pada UMKM.,50,https://cdn.umkmtumbuh.local/materi/plt000022/modul-5.pdf,false,true,2025-10-10 21:29:41
MOD000131,PLT000023,1,1. SOP produksi,Pembahasan sop produksi menggunakan studi kasus usaha kecil dan template kerja sederhana.,57,https://cdn.umkmtumbuh.local/materi/plt000023/modul-1.pdf,true,true,2025-12-21 17:02:36
MOD000132,PLT000023,2,2. Kontrol kualitas,Modul kontrol kualitas berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,64,https://cdn.umkmtumbuh.local/materi/plt000023/modul-2.pdf,false,true,2025-12-21 17:02:36
MOD000133,PLT000023,3,3. Stok bahan baku,Pembahasan stok bahan baku menggunakan studi kasus usaha kecil dan template kerja sederhana.,71,https://cdn.umkmtumbuh.local/materi/plt000023/modul-3.pdf,false,true,2025-12-21 17:02:36
MOD000134,PLT000023,4,4. Pengurangan waste,Materi praktik tentang pengurangan waste dengan contoh penerapan langsung pada UMKM.,23,https://cdn.umkmtumbuh.local/materi/plt000023/modul-4.pdf,false,true,2025-12-21 17:02:36
MOD000135,PLT000023,5,5. SOP produksi,Pembahasan sop produksi menggunakan studi kasus usaha kecil dan template kerja sederhana.,30,https://cdn.umkmtumbuh.local/materi/plt000023/modul-5.pdf,false,true,2025-12-21 17:02:36
MOD000136,PLT000024,1,1. Storytelling usaha,Modul storytelling usaha berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,37,https://cdn.umkmtumbuh.local/materi/plt000024/modul-1.pdf,true,true,2024-10-22 12:54:32
MOD000137,PLT000024,2,2. Unique selling point,Materi praktik tentang unique selling point dengan contoh penerapan langsung pada UMKM.,44,https://cdn.umkmtumbuh.local/materi/plt000024/modul-2.pdf,false,true,2024-10-22 12:54:32
MOD000138,PLT000024,3,3. Pitch deck,Pembahasan pitch deck menggunakan studi kasus usaha kecil dan template kerja sederhana.,51,https://cdn.umkmtumbuh.local/materi/plt000024/modul-3.pdf,false,true,2024-10-22 12:54:32
MOD000139,PLT000024,4,4. Simulasi presentasi,Materi praktik tentang simulasi presentasi dengan contoh penerapan langsung pada UMKM.,58,https://cdn.umkmtumbuh.local/materi/plt000024/modul-4.pdf,false,true,2024-10-22 12:54:32
MOD000140,PLT000024,5,5. Storytelling usaha,Modul storytelling usaha berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,65,https://cdn.umkmtumbuh.local/materi/plt000024/modul-5.pdf,false,true,2024-10-22 12:54:32
MOD000141,PLT000024,6,6. Unique selling point,Pembahasan unique selling point menggunakan studi kasus usaha kecil dan template kerja sederhana.,72,https://cdn.umkmtumbuh.local/materi/plt000024/modul-6.pdf,false,true,2024-10-22 12:54:32
MOD000142,PLT000025,1,1. Dasar arus kas,Pembahasan dasar arus kas menggunakan studi kasus usaha kecil dan template kerja sederhana.,24,https://cdn.umkmtumbuh.local/materi/plt000025/modul-1.pdf,true,true,2025-02-11 01:22:48
MOD000143,PLT000025,2,2. Pencatatan transaksi harian,Pembahasan pencatatan transaksi harian menggunakan studi kasus usaha kecil dan template kerja sederhana.,31,https://cdn.umkmtumbuh.local/materi/plt000025/modul-2.pdf,false,true,2025-02-11 01:22:48
MOD000144,PLT000025,3,3. Laporan laba rugi sederhana,Modul laporan laba rugi sederhana berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,38,https://cdn.umkmtumbuh.local/materi/plt000025/modul-3.pdf,false,true,2025-02-11 01:22:48
MOD000145,PLT000025,4,4. Evaluasi margin usaha,Materi praktik tentang evaluasi margin usaha dengan contoh penerapan langsung pada UMKM.,45,https://cdn.umkmtumbuh.local/materi/plt000025/modul-4.pdf,false,true,2025-02-11 01:22:48
MOD000146,PLT000025,5,5. Dasar arus kas,Modul dasar arus kas berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,52,https://cdn.umkmtumbuh.local/materi/plt000025/modul-5.pdf,false,true,2025-02-11 01:22:48
MOD000147,PLT000025,6,6. Pencatatan transaksi harian,Pembahasan pencatatan transaksi harian menggunakan studi kasus usaha kecil dan template kerja sederhana.,59,https://cdn.umkmtumbuh.local/materi/plt000025/modul-6.pdf,false,true,2025-02-11 01:22:48
MOD000148,PLT000026,1,1. Segmentasi pelanggan,Modul segmentasi pelanggan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,66,https://cdn.umkmtumbuh.local/materi/plt000026/modul-1.pdf,true,true,2024-07-12 12:13:46
MOD000149,PLT000026,2,2. Konten Instagram dan TikTok,Modul konten instagram dan tiktok berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,73,https://cdn.umkmtumbuh.local/materi/plt000026/modul-2.pdf,false,true,2024-07-12 12:13:46
MOD000150,PLT000026,3,3. Kalender promosi,Pembahasan kalender promosi menggunakan studi kasus usaha kecil dan template kerja sederhana.,25,https://cdn.umkmtumbuh.local/materi/plt000026/modul-3.pdf,false,true,2024-07-12 12:13:46
MOD000151,PLT000026,4,4. Evaluasi metrik kampanye,Pembahasan evaluasi metrik kampanye menggunakan studi kasus usaha kecil dan template kerja sederhana.,32,https://cdn.umkmtumbuh.local/materi/plt000026/modul-4.pdf,false,true,2024-07-12 12:13:46
MOD000152,PLT000026,5,5. Segmentasi pelanggan,Modul segmentasi pelanggan berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,39,https://cdn.umkmtumbuh.local/materi/plt000026/modul-5.pdf,false,true,2024-07-12 12:13:46
MOD000153,PLT000026,6,6. Konten Instagram dan TikTok,Pembahasan konten instagram dan tiktok menggunakan studi kasus usaha kecil dan template kerja sederhana.,46,https://cdn.umkmtumbuh.local/materi/plt000026/modul-6.pdf,false,true,2024-07-12 12:13:46
MOD000154,PLT000027,1,1. Pencahayaan dasar,Pembahasan pencahayaan dasar menggunakan studi kasus usaha kecil dan template kerja sederhana.,53,https://cdn.umkmtumbuh.local/materi/plt000027/modul-1.pdf,true,true,2024-09-29 03:16:36
MOD000155,PLT000027,2,2. Angle foto produk,Modul angle foto produk berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,60,https://cdn.umkmtumbuh.local/materi/plt000027/modul-2.pdf,false,true,2024-09-29 03:16:36
MOD000156,PLT000027,3,3. Editing ringan,Materi praktik tentang editing ringan dengan contoh penerapan langsung pada UMKM.,67,https://cdn.umkmtumbuh.local/materi/plt000027/modul-3.pdf,false,true,2024-09-29 03:16:36
MOD000157,PLT000027,4,4. Katalog marketplace,Modul katalog marketplace berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,74,https://cdn.umkmtumbuh.local/materi/plt000027/modul-4.pdf,false,true,2024-09-29 03:16:36
MOD000158,PLT000027,5,5. Pencahayaan dasar,Modul pencahayaan dasar berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,26,https://cdn.umkmtumbuh.local/materi/plt000027/modul-5.pdf,false,true,2024-09-29 03:16:36
MOD000159,PLT000027,6,6. Angle foto produk,Modul angle foto produk berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,33,https://cdn.umkmtumbuh.local/materi/plt000027/modul-6.pdf,false,true,2024-09-29 03:16:36
MOD000160,PLT000028,1,1. NIB dan OSS,Materi praktik tentang nib dan oss dengan contoh penerapan langsung pada UMKM.,40,https://cdn.umkmtumbuh.local/materi/plt000028/modul-1.pdf,true,true,2025-01-15 16:57:01
MOD000161,PLT000028,2,2. NPWP usaha,Materi praktik tentang npwp usaha dengan contoh penerapan langsung pada UMKM.,47,https://cdn.umkmtumbuh.local/materi/plt000028/modul-2.pdf,false,true,2025-01-15 16:57:01
MOD000162,PLT000028,3,3. Merek dagang,Modul merek dagang berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,54,https://cdn.umkmtumbuh.local/materi/plt000028/modul-3.pdf,false,true,2025-01-15 16:57:01
MOD000163,PLT000028,4,4. Dokumen administrasi,Pembahasan dokumen administrasi menggunakan studi kasus usaha kecil dan template kerja sederhana.,61,https://cdn.umkmtumbuh.local/materi/plt000028/modul-4.pdf,false,true,2025-01-15 16:57:01
MOD000164,PLT000028,5,5. NIB dan OSS,Pembahasan nib dan oss menggunakan studi kasus usaha kecil dan template kerja sederhana.,68,https://cdn.umkmtumbuh.local/materi/plt000028/modul-5.pdf,false,true,2025-01-15 16:57:01
MOD000165,PLT000028,6,6. NPWP usaha,Materi praktik tentang npwp usaha dengan contoh penerapan langsung pada UMKM.,20,https://cdn.umkmtumbuh.local/materi/plt000028/modul-6.pdf,false,true,2025-01-15 16:57:01
MOD000166,PLT000029,1,1. Kebijakan halal,Modul kebijakan halal berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,27,https://cdn.umkmtumbuh.local/materi/plt000029/modul-1.pdf,true,true,2025-03-17 22:20:10
MOD000167,PLT000029,2,2. Alur produksi,Pembahasan alur produksi menggunakan studi kasus usaha kecil dan template kerja sederhana.,34,https://cdn.umkmtumbuh.local/materi/plt000029/modul-2.pdf,false,true,2025-03-17 22:20:10
MOD000168,PLT000029,3,3. Bahan dan pemasok,Materi praktik tentang bahan dan pemasok dengan contoh penerapan langsung pada UMKM.,41,https://cdn.umkmtumbuh.local/materi/plt000029/modul-3.pdf,false,true,2025-03-17 22:20:10
MOD000169,PLT000029,4,4. Dokumen SJPH,Materi praktik tentang dokumen sjph dengan contoh penerapan langsung pada UMKM.,48,https://cdn.umkmtumbuh.local/materi/plt000029/modul-4.pdf,false,true,2025-03-17 22:20:10
MOD000170,PLT000029,5,5. Kebijakan halal,Pembahasan kebijakan halal menggunakan studi kasus usaha kecil dan template kerja sederhana.,55,https://cdn.umkmtumbuh.local/materi/plt000029/modul-5.pdf,false,true,2025-03-17 22:20:10
MOD000171,PLT000029,6,6. Alur produksi,Modul alur produksi berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,62,https://cdn.umkmtumbuh.local/materi/plt000029/modul-6.pdf,false,true,2025-03-17 22:20:10
MOD000172,PLT000029,7,7. Bahan dan pemasok,Materi praktik tentang bahan dan pemasok dengan contoh penerapan langsung pada UMKM.,69,https://cdn.umkmtumbuh.local/materi/plt000029/modul-7.pdf,false,true,2025-03-17 22:20:10
MOD000173,PLT000029,8,8. Dokumen SJPH,Materi praktik tentang dokumen sjph dengan contoh penerapan langsung pada UMKM.,21,https://cdn.umkmtumbuh.local/materi/plt000029/modul-8.pdf,false,true,2025-03-17 22:20:10
MOD000174,PLT000030,1,1. Biaya bahan baku,Modul biaya bahan baku berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,28,https://cdn.umkmtumbuh.local/materi/plt000030/modul-1.pdf,true,true,2025-06-29 06:26:46
MOD000175,PLT000030,2,2. Biaya tenaga kerja,Materi praktik tentang biaya tenaga kerja dengan contoh penerapan langsung pada UMKM.,35,https://cdn.umkmtumbuh.local/materi/plt000030/modul-2.pdf,false,true,2025-06-29 06:26:46
MOD000176,PLT000030,3,3. Overhead,Materi praktik tentang overhead dengan contoh penerapan langsung pada UMKM.,42,https://cdn.umkmtumbuh.local/materi/plt000030/modul-3.pdf,false,true,2025-06-29 06:26:46
MOD000177,PLT000030,4,4. Penentuan harga jual,Modul penentuan harga jual berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,49,https://cdn.umkmtumbuh.local/materi/plt000030/modul-4.pdf,false,true,2025-06-29 06:26:46
MOD000178,PLT000031,1,1. Judul produk,Materi praktik tentang judul produk dengan contoh penerapan langsung pada UMKM.,56,https://cdn.umkmtumbuh.local/materi/plt000031/modul-1.pdf,true,true,2025-09-14 14:41:38
MOD000179,PLT000031,2,2. Deskripsi SEO,Materi praktik tentang deskripsi seo dengan contoh penerapan langsung pada UMKM.,63,https://cdn.umkmtumbuh.local/materi/plt000031/modul-2.pdf,false,true,2025-09-14 14:41:38
MOD000180,PLT000031,3,3. Voucher dan promosi,Modul voucher dan promosi berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,70,https://cdn.umkmtumbuh.local/materi/plt000031/modul-3.pdf,false,true,2025-09-14 14:41:38
MOD000181,PLT000031,4,4. Manajemen rating,Modul manajemen rating berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,22,https://cdn.umkmtumbuh.local/materi/plt000031/modul-4.pdf,false,true,2025-09-14 14:41:38
MOD000182,PLT000032,1,1. Kurasi produk ekspor,Pembahasan kurasi produk ekspor menggunakan studi kasus usaha kecil dan template kerja sederhana.,29,https://cdn.umkmtumbuh.local/materi/plt000032/modul-1.pdf,true,true,2024-07-06 08:15:14
MOD000183,PLT000032,2,2. Dokumen ekspor,Pembahasan dokumen ekspor menggunakan studi kasus usaha kecil dan template kerja sederhana.,36,https://cdn.umkmtumbuh.local/materi/plt000032/modul-2.pdf,false,true,2024-07-06 08:15:14
MOD000184,PLT000032,3,3. Kemasan pengiriman,Modul kemasan pengiriman berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,43,https://cdn.umkmtumbuh.local/materi/plt000032/modul-3.pdf,false,true,2024-07-06 08:15:14
MOD000185,PLT000032,4,4. Riset negara tujuan,Pembahasan riset negara tujuan menggunakan studi kasus usaha kecil dan template kerja sederhana.,50,https://cdn.umkmtumbuh.local/materi/plt000032/modul-4.pdf,false,true,2024-07-06 08:15:14
MOD000186,PLT000032,5,5. Kurasi produk ekspor,Materi praktik tentang kurasi produk ekspor dengan contoh penerapan langsung pada UMKM.,57,https://cdn.umkmtumbuh.local/materi/plt000032/modul-5.pdf,false,true,2024-07-06 08:15:14
MOD000187,PLT000032,6,6. Dokumen ekspor,Pembahasan dokumen ekspor menggunakan studi kasus usaha kecil dan template kerja sederhana.,64,https://cdn.umkmtumbuh.local/materi/plt000032/modul-6.pdf,false,true,2024-07-06 08:15:14
MOD000188,PLT000032,7,7. Kemasan pengiriman,Pembahasan kemasan pengiriman menggunakan studi kasus usaha kecil dan template kerja sederhana.,71,https://cdn.umkmtumbuh.local/materi/plt000032/modul-7.pdf,false,true,2024-07-06 08:15:14
MOD000189,PLT000033,1,1. Identitas merek,Materi praktik tentang identitas merek dengan contoh penerapan langsung pada UMKM.,23,https://cdn.umkmtumbuh.local/materi/plt000033/modul-1.pdf,true,true,2026-05-04 22:23:14
MOD000190,PLT000033,2,2. Label produk,Pembahasan label produk menggunakan studi kasus usaha kecil dan template kerja sederhana.,30,https://cdn.umkmtumbuh.local/materi/plt000033/modul-2.pdf,false,true,2026-05-04 22:23:14
MOD000191,PLT000033,3,3. Informasi kemasan,Materi praktik tentang informasi kemasan dengan contoh penerapan langsung pada UMKM.,37,https://cdn.umkmtumbuh.local/materi/plt000033/modul-3.pdf,false,true,2026-05-04 22:23:14
MOD000192,PLT000033,4,4. Mockup kemasan,Pembahasan mockup kemasan menggunakan studi kasus usaha kecil dan template kerja sederhana.,44,https://cdn.umkmtumbuh.local/materi/plt000033/modul-4.pdf,false,true,2026-05-04 22:23:14
MOD000193,PLT000033,5,5. Identitas merek,Pembahasan identitas merek menggunakan studi kasus usaha kecil dan template kerja sederhana.,51,https://cdn.umkmtumbuh.local/materi/plt000033/modul-5.pdf,false,true,2026-05-04 22:23:14
MOD000194,PLT000033,6,6. Label produk,Modul label produk berisi panduan langkah demi langkah dan contoh output yang bisa diadaptasi peserta.,58,https://cdn.umkmtumbuh.local/materi/plt000033/modul-6.pdf,false,true,2026-05-04 22:23:14
MOD000195,PLT000033,7,7. Informasi kemasan,Pembahasan informasi kemasan menggunakan studi kasus usaha kecil dan template kerja sederhana.,65,https://cdn.umkmtumbuh.local/materi/plt000033/modul-7.pdf,false,true,2026-05-04 22:23:14
