umkm_id,kode_umkm,pelaku_umkm_id,diverifikasi_oleh_admin_id,lokasi_id,jenis_umkm_id,skala_usaha_id,kategori_usaha_id,status_umkm_id,nama_umkm,nib,deskripsi_usaha,produk_utama,tahun_berdiri,nomor_whatsapp,email_bisnis,jam_operasional,media_sosial_marketplace,logo_url,foto_cover_url,status_verified,tanggal_terdaftar,is_deleted,deleted_at,archived_at,created_at,updated_at
UMK000041,UMKM-2026-000041,PLK000041,,LOK000534,KULINER,MIKRO,KATU01,MENUNGGU_VERIFIKASI,Lapak Sinar Baru Abon,3106770068795,"Lapak Sinar Baru Abon adalah usaha keluarga di sektor kuliner. Produk utama Abon Sapi dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Abon Sapi,2014,089955074416,order41.lapak-sinar-baru-abon@outlook.com,Setiap hari 08.00-21.00,Shopee,https://cdn.umkmtumbuh.local/logo/umk000041.webp,https://cdn.umkmtumbuh.local/cover/umk000041.webp,false,2025-06-05,false,,,2025-06-05 07:10:04,2025-08-09 07:10:04
UMK000042,UMKM-2026-000042,PLK000042,ADM000236,LOK000547,JASA,KECIL,KATU05,AKTIF,Studio Rasa Nusantara Jasa,1324489882652,"Studio Rasa Nusantara Jasa adalah usaha keluarga di sektor jasa. Produk utama Jasa Admin Marketplace dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Jasa Admin Marketplace,2016,082297147223,studio-rasa-nusantara-jasa042@gmail.com,Selasa-Minggu 09.00-20.00,Instagram,https://cdn.umkmtumbuh.local/logo/umk000042.webp,https://cdn.umkmtumbuh.local/cover/umk000042.webp,true,2024-05-20,false,,,2024-05-20 19:33:06,2024-08-01 19:33:06
UMK000043,UMKM-2026-000043,PLK000043,ADM000150,LOK000560,KULINER,MIKRO,KATU01,AKTIF,Pawon Roti Hangat Nasi,,"Pawon Roti Hangat Nasi memproduksi dan memasarkan Nasi Box untuk pelanggan lokal serta kanal digital. Pengembangan usaha difokuskan pada legalitas, branding, dan konsistensi kualitas.",Nasi Box,2018,085296932315,usaha-pawon-roti-hangat-nasi@gmail.com,Senin-Jumat 09.00-17.00; Sabtu 09.00-13.00,Instagram;WhatsApp Business;GoFood,https://cdn.umkmtumbuh.local/logo/umk000043.webp,https://cdn.umkmtumbuh.local/cover/umk000043.webp,true,2024-10-03,false,,,2024-10-03 15:56:38,2025-01-08 15:56:38
UMK000044,UMKM-2026-000044,PLK000044,ADM000026,LOK000573,KULINER,MIKRO,KATU01,AKTIF,Dapur Kue Tradisi Sirup,3341640752728,"Dapur Kue Tradisi Sirup adalah usaha keluarga di sektor kuliner. Produk utama Sirup Jahe dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Sirup Jahe,2012,089783397941,dapur-kue-tradisi-sirup044@mail.com,Senin-Sabtu 06.30-16.00,Instagram;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk000044.webp,https://cdn.umkmtumbuh.local/cover/umk000044.webp,true,2025-05-06,false,,,2025-05-06 23:27:02,2025-09-03 23:27:02
UMK000045,UMKM-2026-000045,PLK000045,ADM000246,LOK000586,JASA,MIKRO,KATU05,AKTIF,Koperasi Susu Segar Servis,,"Koperasi Susu Segar Servis merupakan UMKM jasa yang mengembangkan Servis Elektronik. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Servis Elektronik,2013,081254818177,kontak45.koperasi-susu-segar-servis@mail.com,Selasa-Minggu 09.00-20.00,WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk000045.webp,https://cdn.umkmtumbuh.local/cover/umk000045.webp,true,2025-11-26,false,,,2025-11-26 07:14:19,2025-12-25 07:14:19
UMK000046,UMKM-2026-000046,PLK000046,ADM000225,LOK000599,DIGITAL,KECIL,KATU08,AKTIF,Depot Maju Jaya Jasa,2155416608790,"Depot Maju Jaya Jasa merupakan UMKM digital yang mengembangkan Jasa Optimasi Google Business. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Jasa Optimasi Google Business,2015,0853337809762,halo-depot-maju-jaya-jasa@outlook.com,Remote by appointment,LinkedIn;Website katalog,https://cdn.umkmtumbuh.local/logo/umk000046.webp,https://cdn.umkmtumbuh.local/cover/umk000046.webp,true,2025-06-21,false,,,2025-06-21 21:05:58,2025-07-21 21:05:58
UMK000047,UMKM-2026-000047,PLK000047,ADM000082,LOK000612,FASHION,MIKRO,KATU02,AKTIF,Galeri Kopi Kartasura Totebag,2267549305426,"Galeri Kopi Kartasura Totebag merupakan UMKM fashion yang mengembangkan Totebag Kanvas. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Totebag Kanvas,2016,089880646265,sales.galeri-kopi-kartasura-totebag@icloud.com,Senin-Sabtu 08.00-17.00,Google Business Profile;Instagram,https://cdn.umkmtumbuh.local/logo/umk000047.webp,https://cdn.umkmtumbuh.local/cover/umk000047.webp,true,2024-10-14,false,,,2024-10-14 11:45:28,2024-12-29 11:45:28
UMK000048,UMKM-2026-000048,PLK000048,ADM000033,LOK000625,KRIYA,MIKRO,KATU03,AKTIF,Workshop Tani Muda Lilin,3378482244609,"Workshop Tani Muda Lilin bergerak di bidang kriya dengan produk utama Lilin Aromaterapi. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Lilin Aromaterapi,2018,08883092175,halo48.workshop-tani-muda-lilin@mail.com,Senin-Jumat 08.00-16.00,Facebook Marketplace,https://cdn.umkmtumbuh.local/logo/umk000048.webp,https://cdn.umkmtumbuh.local/cover/umk000048.webp,true,2025-03-05,false,,,2025-03-05 07:22:23,2025-03-06 07:22:23
UMK000049,UMKM-2026-000049,PLK000049,ADM000214,LOK000638,PERDAGANGAN,KECIL,KATU11,AKTIF,Kedai Eco Craft Perlengkapan,1890532046793,"Kedai Eco Craft Perlengkapan merupakan UMKM ritel yang mengembangkan Perlengkapan Rumah. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Perlengkapan Rumah,2014,081360100390,kontak49.kedai-eco-craft-perlengkapan@bisnis.id,Produksi 08.00-15.00; pemesanan online 24 jam,Belum aktif online,https://cdn.umkmtumbuh.local/logo/umk000049.webp,https://cdn.umkmtumbuh.local/cover/umk000049.webp,true,2024-10-02,false,,,2024-10-02 14:01:10,2024-11-02 14:01:10
UMK000050,UMKM-2026-000050,PLK000050,ADM000138,LOK000651,KULINER,MIKRO,KATU01,AKTIF,Toko Karya Ibu Kue,9101579231839,"Toko Karya Ibu Kue adalah usaha keluarga di sektor kuliner. Produk utama Kue Kering dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Kue Kering,2012,08957148761,admin-toko-karya-ibu-kue@gmail.com,Senin-Jumat 08.00-16.00,ShopeeFood;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk000050.webp,https://cdn.umkmtumbuh.local/cover/umk000050.webp,true,2026-02-28,false,,,2026-02-28 03:12:11,2026-04-23 03:12:11
UMK000051,UMKM-2026-000051,PLK000051,ADM000190,LOK000664,KULINER,MIKRO,KATU01,AKTIF,Rumah Kemasan Sejahtera Kue,9112304530919,"Rumah Kemasan Sejahtera Kue merupakan UMKM kuliner yang mengembangkan Kue Kering. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Kue Kering,2015,089524064203,halo-rumah-kemasan-sejahtera-kue@icloud.com,Setiap hari 10.00-22.00,Instagram;WhatsApp Business;GoFood,https://cdn.umkmtumbuh.local/logo/umk000051.webp,https://cdn.umkmtumbuh.local/cover/umk000051.webp,true,2025-07-07,false,,,2025-07-07 15:21:28,2025-09-22 15:21:28
UMK000052,UMKM-2026-000052,PLK000052,ADM000037,LOK000677,JASA,KECIL,KATU05,AKTIF,Sentra Sinar Baru Jasa,3118584612180,"Sentra Sinar Baru Jasa adalah usaha keluarga di sektor jasa. Produk utama Jasa Cleaning dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Jasa Cleaning,2023,089581237997,usaha-sentra-sinar-baru-jasa@gmail.com,Toko 09.00-18.00; online 24 jam,Shopee,https://cdn.umkmtumbuh.local/logo/umk000052.webp,https://cdn.umkmtumbuh.local/cover/umk000052.webp,true,2024-08-18,false,,,2024-08-18 21:05:04,2024-10-25 21:05:04
UMK000053,UMKM-2026-000053,PLK000053,ADM000237,LOK000690,AGRIBISNIS,MIKRO,KATU04,AKTIF,Kios Catering Barokah Bibit,3324808935176,"Kios Catering Barokah Bibit memproduksi dan memasarkan Bibit Cabai untuk pelanggan lokal serta kanal digital. Pengembangan usaha difokuskan pada legalitas, branding, dan konsistensi kualitas.",Bibit Cabai,2025,089670776133,kios-catering-barokah-bibit053@gmail.com,Produksi 08.00-15.00; pemesanan online 24 jam,WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk000053.webp,https://cdn.umkmtumbuh.local/cover/umk000053.webp,true,2024-04-04,false,,,2024-04-04 12:11:39,2024-07-02 12:11:39
UMK000054,UMKM-2026-000054,PLK000054,ADM000163,LOK000703,PERDAGANGAN,MIKRO,KATU11,AKTIF,Warung Susu Segar Bundling,2238200348545,"Warung Susu Segar Bundling merupakan UMKM ritel yang mengembangkan Bundling Produk Rumah Tangga. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Bundling Produk Rumah Tangga,2020,088195055198,warung-susu-segar-bundling054@umkm.id,Toko 09.00-18.00; online 24 jam,Shopee;Tokopedia,https://cdn.umkmtumbuh.local/logo/umk000054.webp,https://cdn.umkmtumbuh.local/cover/umk000054.webp,true,2024-04-22,false,,,2024-04-22 03:03:10,2024-08-13 03:03:10
UMK000055,UMKM-2026-000055,PLK000055,ADM000159,LOK000716,PERDAGANGAN,MIKRO,KATU11,AKTIF,Bengkel Berkah Paket,1345355241479,"Bengkel Berkah Paket merupakan UMKM ritel yang mengembangkan Paket Sembako. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Paket Sembako,2017,0851166025800,kontak55.bengkel-berkah-paket@outlook.com,Senin-Jumat 09.00-17.00; Sabtu 09.00-13.00,TikTok Shop,https://cdn.umkmtumbuh.local/logo/umk000055.webp,https://cdn.umkmtumbuh.local/cover/umk000055.webp,true,2024-07-18,false,,,2024-07-18 18:22:00,2024-10-03 18:22:00
UMK000056,UMKM-2026-000056,PLK000056,ADM000216,LOK000729,KECANTIKAN,MIKRO,KATU06,AKTIF,Karya Sinar Baru Body,,"Karya Sinar Baru Body adalah usaha keluarga di sektor kecantikan. Produk utama Body Scrub dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Body Scrub,2017,08783269399,cs56.karya-sinar-baru-body@mail.com,Toko 09.00-18.00; online 24 jam,Instagram;Shopee;TikTok Shop,https://cdn.umkmtumbuh.local/logo/umk000056.webp,https://cdn.umkmtumbuh.local/cover/umk000056.webp,true,2024-09-09,false,,,2024-09-09 15:46:31,2024-09-29 15:46:31
UMK000057,UMKM-2026-000057,PLK000057,ADM000239,LOK000742,AGRIBISNIS,MIKRO,KATU04,AKTIF,Rumah Produksi Snack Ceria Telur,9169978007610,"Rumah Produksi Snack Ceria Telur bergerak di bidang agribisnis dengan produk utama Telur Asin. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Telur Asin,2019,08563725066,rumah-produksi-snack-ceria-telur.cs@bisnis.id,Senin-Sabtu 08.00-17.00,Shopee;Tokopedia,https://cdn.umkmtumbuh.local/logo/umk000057.webp,https://cdn.umkmtumbuh.local/cover/umk000057.webp,true,2024-05-13,false,,,2024-05-13 04:43:24,2024-08-26 04:43:24
UMK000058,UMKM-2026-000058,PLK000058,ADM000232,LOK000755,JASA,KECIL,KATU05,AKTIF,Sanggar Kopi Kartasura Konsultasi,1278354913595,Sanggar Kopi Kartasura Konsultasi menjalankan usaha jasa berbasis pesanan dan penjualan rutin. Produk unggulan Konsultasi Pembukuan dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Konsultasi Pembukuan,2014,085298752150,sanggar-kopi-kartasura-konsultasi058@outlook.com,By appointment melalui WhatsApp,TikTok Shop,https://cdn.umkmtumbuh.local/logo/umk000058.webp,https://cdn.umkmtumbuh.local/cover/umk000058.webp,true,2025-05-08,false,,,2025-05-08 07:08:21,2025-07-08 07:08:21
UMK000059,UMKM-2026-000059,PLK000059,ADM000131,LOK000768,KECANTIKAN,MIKRO,KATU06,AKTIF,Lapak Kue Tradisi Aromaterapi,,Lapak Kue Tradisi Aromaterapi menjalankan usaha kecantikan berbasis pesanan dan penjualan rutin. Produk unggulan Aromaterapi dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Aromaterapi,2019,085161157737,lapak-kue-tradisi-aromaterapi.halo@yahoo.co.id,Produksi 08.00-15.00; pemesanan online 24 jam,Instagram;Shopee;TikTok Shop,https://cdn.umkmtumbuh.local/logo/umk000059.webp,https://cdn.umkmtumbuh.local/cover/umk000059.webp,true,2024-06-25,false,,,2024-06-25 00:27:24,2024-08-27 00:27:24
UMK000060,UMKM-2026-000060,PLK000060,ADM000083,LOK000781,KULINER,MIKRO,KATU01,AKTIF,Studio Susu Segar Kopi,1294110799980,Studio Susu Segar Kopi menjalankan usaha kuliner berbasis pesanan dan penjualan rutin. Produk unggulan Kopi Susu Botol dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Kopi Susu Botol,2012,0856994221092,kontak-studio-susu-segar-kopi@yahoo.co.id,Produksi 05.00-11.00; order online 24 jam,Shopee;Tokopedia,https://cdn.umkmtumbuh.local/logo/umk000060.webp,https://cdn.umkmtumbuh.local/cover/umk000060.webp,true,2025-10-23,false,,,2025-10-23 18:53:26,2025-12-11 18:53:26
UMK000061,UMKM-2026-000061,PLK000061,ADM000047,LOK000794,KULINER,KECIL,KATU01,AKTIF,Pawon Berkah Wedang,1308313920225,"Pawon Berkah Wedang adalah usaha keluarga di sektor kuliner. Produk utama Wedang Uwuh dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Wedang Uwuh,2020,088162106112,halo-pawon-berkah-wedang@gmail.com,Senin-Sabtu 06.30-16.00,Instagram,https://cdn.umkmtumbuh.local/logo/umk000061.webp,https://cdn.umkmtumbuh.local/cover/umk000061.webp,true,2025-04-16,false,,,2025-04-16 06:26:42,2025-06-29 06:26:42
UMK000062,UMKM-2026-000062,PLK000062,ADM000202,LOK000807,PERDAGANGAN,MIKRO,KATU11,AKTIF,Dapur Snack Ceria Paket,,"Dapur Snack Ceria Paket merupakan UMKM ritel yang mengembangkan Paket Hampers. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Paket Hampers,2019,08137826592,dapur-snack-ceria-paket062@icloud.com,Setiap hari 10.00-22.00,Belum aktif online,https://cdn.umkmtumbuh.local/logo/umk000062.webp,https://cdn.umkmtumbuh.local/cover/umk000062.webp,true,2025-03-26,false,,,2025-03-26 23:57:56,2025-04-28 23:57:56
UMK000063,UMKM-2026-000063,PLK000063,ADM000181,LOK000820,KULINER,KECIL,KATU01,AKTIF,Koperasi Batik Lestari Sambal,1231201140918,"Koperasi Batik Lestari Sambal bergerak di bidang kuliner dengan produk utama Sambal Bawang. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Sambal Bawang,2017,085883970956,kemitraan.koperasi-batik-lestari-sambal@icloud.com,Senin-Sabtu 07.30-16.30,GrabFood;GoFood,https://cdn.umkmtumbuh.local/logo/umk000063.webp,https://cdn.umkmtumbuh.local/cover/umk000063.webp,true,2025-08-05,false,,,2025-08-05 01:34:50,2025-09-23 01:34:50
UMK000064,UMKM-2026-000064,PLK000064,ADM000037,LOK000833,KECANTIKAN,MIKRO,KATU06,AKTIF,Depot Tempe Murni Balm,,"Depot Tempe Murni Balm bergerak di bidang kecantikan dengan produk utama Balm Aromaterapi. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Balm Aromaterapi,2014,0896691756760,kontak64.depot-tempe-murni-balm@umkm.id,Senin-Jumat 08.00-16.00,Website katalog;Instagram,https://cdn.umkmtumbuh.local/logo/umk000064.webp,https://cdn.umkmtumbuh.local/cover/umk000064.webp,true,2025-07-21,false,,,2025-07-21 04:42:29,2025-07-27 04:42:29
UMK000065,UMKM-2026-000065,PLK000065,ADM000070,LOK000846,AGRIBISNIS,MIKRO,KATU04,AKTIF,Galeri Karya Ibu Keripik,1447752164567,Galeri Karya Ibu Keripik menjalankan usaha agribisnis berbasis pesanan dan penjualan rutin. Produk unggulan Keripik Pisang dikembangkan agar lebih siap masuk marketplace dan kemitraan.,Keripik Pisang,2016,0898762364044,order.galeri-karya-ibu-keripik@outlook.com,Senin-Jumat 08.00-16.00,Google Business Profile;Instagram,https://cdn.umkmtumbuh.local/logo/umk000065.webp,https://cdn.umkmtumbuh.local/cover/umk000065.webp,true,2024-09-29,false,,,2024-09-29 19:19:11,2024-12-27 19:19:11
UMK000066,UMKM-2026-000066,PLK000066,ADM000236,LOK000859,FASHION,MIKRO,KATU02,AKTIF,Workshop Bumi Pangan Sandal,1261471564508,"Workshop Bumi Pangan Sandal adalah usaha keluarga di sektor fashion. Produk utama Sandal Kulit dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Sandal Kulit,2020,088825482398,kemitraan.workshop-bumi-pangan-sandal@outlook.com,By appointment melalui WhatsApp,Facebook Marketplace,https://cdn.umkmtumbuh.local/logo/umk000066.webp,https://cdn.umkmtumbuh.local/cover/umk000066.webp,true,2025-09-30,false,,,2025-09-30 00:58:49,2025-11-17 00:58:49
UMK000067,UMKM-2026-000067,PLK000067,ADM000122,LOK000872,FASHION,KECIL,KATU02,AKTIF,Kedai Sinar Baru Blouse,3365350548717,"Kedai Sinar Baru Blouse merupakan UMKM fashion yang mengembangkan Blouse Batik. Kegiatan usaha diarahkan pada peningkatan kapasitas produksi, kemasan, dan penjualan online.",Blouse Batik,2015,089557450782,halo-kedai-sinar-baru-blouse@gmail.com,Produksi 08.00-15.00; pemesanan online 24 jam,Website katalog;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk000067.webp,https://cdn.umkmtumbuh.local/cover/umk000067.webp,true,2024-11-07,false,,,2024-11-07 22:39:36,2025-01-14 22:39:36
UMK000068,UMKM-2026-000068,PLK000068,ADM000109,LOK000885,AGRIBISNIS,MENENGAH,KATU04,AKTIF,Toko Digital Kreatif Minyak,3181357570424,"Toko Digital Kreatif Minyak adalah usaha keluarga di sektor agribisnis. Produk utama Minyak Kelapa dipasarkan melalui jaringan pelanggan lokal, reseller, dan kanal promosi digital.",Minyak Kelapa,2020,0821939303318,order-toko-digital-kreatif-minyak@gmail.com,Produksi 08.00-15.00; pemesanan online 24 jam,TikTok Shop,https://cdn.umkmtumbuh.local/logo/umk000068.webp,https://cdn.umkmtumbuh.local/cover/umk000068.webp,true,2025-08-09,false,,,2025-08-09 08:43:50,2025-09-28 08:43:50
UMK000069,UMKM-2026-000069,PLK000069,ADM000006,LOK000898,KULINER,MENENGAH,KATU01,AKTIF,Rumah Kemasan Roti Hangat Sirup,,"Rumah Kemasan Roti Hangat Sirup bergerak di bidang kuliner dengan produk utama Sirup Jahe. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Sirup Jahe,2023,089852386801,kemitraan-rumah-kemasan-roti-hangat-sirup@icloud.com,Produksi 08.00-15.00; pemesanan online 24 jam,Facebook Marketplace,https://cdn.umkmtumbuh.local/logo/umk000069.webp,https://cdn.umkmtumbuh.local/cover/umk000069.webp,true,2024-12-23,false,,,2024-12-23 19:11:58,2025-01-25 19:11:58
UMK000070,UMKM-2026-000070,PLK000070,ADM000047,LOK000911,KULINER,MIKRO,KATU01,AKTIF,Sentra Kue Tradisi Keripik,9192430767592,"Sentra Kue Tradisi Keripik bergerak di bidang kuliner dengan produk utama Keripik Singkong. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Keripik Singkong,2024,085352386266,admin70.sentra-kue-tradisi-keripik@gmail.com,Senin-Sabtu 08.00-17.00,ShopeeFood;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk000070.webp,https://cdn.umkmtumbuh.local/cover/umk000070.webp,true,2025-07-07,false,,,2025-07-07 01:17:49,2025-09-16 01:17:49
UMK000071,UMKM-2026-000071,PLK000071,ADM000029,LOK000924,AGRIBISNIS,MIKRO,KATU04,AKTIF,Kios Makmur Telur,3109231770712,"Kios Makmur Telur memproduksi dan memasarkan Telur Asin untuk pelanggan lokal serta kanal digital. Pengembangan usaha difokuskan pada legalitas, branding, dan konsistensi kualitas.",Telur Asin,2015,08564455797,usaha71.kios-makmur-telur@bisnis.id,Setiap hari 10.00-22.00,Facebook Marketplace,https://cdn.umkmtumbuh.local/logo/umk000071.webp,https://cdn.umkmtumbuh.local/cover/umk000071.webp,true,2026-02-21,false,,,2026-02-21 10:06:19,2026-06-02 10:06:19
UMK000072,UMKM-2026-000072,PLK000072,ADM000183,LOK000937,KULINER,MIKRO,KATU01,AKTIF,Warung Maju Jaya Keripik,3312790355628,"Warung Maju Jaya Keripik memproduksi dan memasarkan Keripik Singkong untuk pelanggan lokal serta kanal digital. Pengembangan usaha difokuskan pada legalitas, branding, dan konsistensi kualitas.",Keripik Singkong,2018,08986408419,info-warung-maju-jaya-keripik@outlook.com,Senin-Jumat 08.00-16.00,ShopeeFood;WhatsApp Business,https://cdn.umkmtumbuh.local/logo/umk000072.webp,https://cdn.umkmtumbuh.local/cover/umk000072.webp,true,2026-03-19,false,,,2026-03-19 17:23:40,2026-04-11 17:23:40
UMK000073,UMKM-2026-000073,PLK000073,ADM000087,LOK000950,AGRIBISNIS,MIKRO,KATU04,AKTIF,Bengkel Tani Muda Sayur,9128875319310,"Bengkel Tani Muda Sayur memproduksi dan memasarkan Sayur Hidroponik untuk pelanggan lokal serta kanal digital. Pengembangan usaha difokuskan pada legalitas, branding, dan konsistensi kualitas.",Sayur Hidroponik,2022,089838834231,bengkel-tani-muda-sayur073@icloud.com,Senin-Jumat 09.00-17.00; Sabtu 09.00-13.00,Facebook Marketplace,https://cdn.umkmtumbuh.local/logo/umk000073.webp,https://cdn.umkmtumbuh.local/cover/umk000073.webp,true,2024-04-02,false,,,2024-04-02 06:38:31,2024-04-23 06:38:31
UMK000074,UMKM-2026-000074,PLK000074,ADM000099,LOK000963,KULINER,MIKRO,KATU01,AKTIF,Karya Herbal Alami Sambal,1838625471885,"Karya Herbal Alami Sambal memproduksi dan memasarkan Sambal Bawang untuk pelanggan lokal serta kanal digital. Pengembangan usaha difokuskan pada legalitas, branding, dan konsistensi kualitas.",Sambal Bawang,2023,085570798742,kemitraan-karya-herbal-alami-sambal@bisnis.id,Produksi 05.00-11.00; order online 24 jam,Instagram;WhatsApp Business;GoFood,https://cdn.umkmtumbuh.local/logo/umk000074.webp,https://cdn.umkmtumbuh.local/cover/umk000074.webp,true,2026-02-28,false,,,2026-02-28 06:11:51,2026-04-29 06:11:51
UMK000075,UMKM-2026-000075,PLK000075,ADM000180,LOK000976,DIGITAL,MIKRO,KATU08,AKTIF,Rumah Produksi Tempe Murni Paket,3142165161724,"Rumah Produksi Tempe Murni Paket bergerak di bidang digital dengan produk utama Paket Foto Katalog. Usaha ini fokus pada kualitas produksi, pelayanan pelanggan, dan penguatan pemasaran digital.",Paket Foto Katalog,2015,089988323868,kontak75.rumah-produksi-tempe-murni-paket@outlook.com,By appointment melalui WhatsApp,LinkedIn;Website katalog,https://cdn.umkmtumbuh.local/logo/umk000075.webp,https://cdn.umkmtumbuh.local/cover/umk000075.webp,true,2025-07-13,false,,,2025-07-13 21:35:00,2025-09-21 21:35:00
